session,plant,date,bbch,cls,n_common_poses,pose,image_id_c1,relpath_c1,image_id_c2,relpath_c2,image_id_c3,relpath_c3,image_id_c4,relpath_c4
p065_20231017,65,20231017,13,0_S1,12,12,c1_p065_20231017_o12,data/data_14/pi1_03684_65_12_20231017152609.jpg,c2_p065_20231017_o12,data/data_14/pi2_03684_65_12_20231017152609.jpg,c3_p065_20231017_o12,data/data_14/pi3_03684_65_12_20231017152610.jpg,c4_p065_20231017_o12,data/data_14/pi4_03684_65_12_20231017152609.jpg
p065_20231019,65,20231019,13,0_S1,12,8,c1_p065_20231019_o08,data/data_16/pi1_04160_65_8_20231019141515.jpg,c2_p065_20231019_o08,data/data_16/pi2_04160_65_8_20231019141515.jpg,c3_p065_20231019_o08,data/data_16/pi3_04160_65_8_20231019141515.jpg,c4_p065_20231019_o08,data/data_16/pi4_04160_65_8_20231019141515.jpg
p065_20231023,65,20231023,13,0_S1,12,7,c1_p065_20231023_o07,data/data_19/pi1_04879_65_7_20231023131833.jpg,c2_p065_20231023_o07,data/data_19/pi2_04879_65_7_20231023131833.jpg,c3_p065_20231023_o07,data/data_19/pi3_04879_65_7_20231023131833.jpg,c4_p065_20231023_o07,data/data_19/pi4_04879_65_7_20231023131833.jpg
p065_20231027,65,20231027,51,2_S5,12,10,c1_p065_20231027_o10,data/data_22/pi1_05602_65_10_20231027141015.jpg,c2_p065_20231027_o10,data/data_22/pi2_05602_65_10_20231027141015.jpg,c3_p065_20231027_o10,data/data_22/pi3_05602_65_10_20231027141015.jpg,c4_p065_20231027_o10,data/data_22/pi4_05602_65_10_20231027141015.jpg
p065_20231101,65,20231101,52,2_S5,12,2,c1_p065_20231101_o02,data/data_25/pi1_06314_65_2_20231101112650.jpg,c2_p065_20231101_o02,data/data_25/pi2_06314_65_2_20231101112650.jpg,c3_p065_20231101_o02,data/data_25/pi3_06314_65_2_20231101112650.jpg,c4_p065_20231101_o02,data/data_25/pi4_06314_65_2_20231101112650.jpg
p065_20231106,65,20231106,60,3_S6,12,10,c1_p065_20231106_o10,data/data_28/pi1_07042_65_10_20231106152553.jpg,c2_p065_20231106_o10,data/data_28/pi2_07042_65_10_20231106152554.jpg,c3_p065_20231106_o10,data/data_28/pi3_07042_65_10_20231106152554.jpg,c4_p065_20231106_o10,data/data_28/pi4_07042_65_10_20231106152555.jpg
p065_20231109,65,20231109,68,3_S6,12,10,c1_p065_20231109_o10,data/data_31/pi1_07762_65_10_20231109140342.jpg,c2_p065_20231109_o10,data/data_31/pi2_07762_65_10_20231109140342.jpg,c3_p065_20231109_o10,data/data_31/pi3_07762_65_10_20231109140343.jpg,c4_p065_20231109_o10,data/data_31/pi4_07762_65_10_20231109140343.jpg
p065_20231120,65,20231120,70,4_S7,12,12,c1_p065_20231120_o12,data/data_33/pi1_08484_65_12_20231120153102.jpg,c2_p065_20231120_o12,data/data_33/pi2_08484_65_12_20231120153102.jpg,c3_p065_20231120_o12,data/data_33/pi3_08484_65_12_20231120153103.jpg,c4_p065_20231120_o12,data/data_33/pi4_08484_65_12_20231120153102.jpg
p065_20231127,65,20231127,73,4_S7,12,7,c1_p065_20231127_o07,data/data_37/pi1_09439_65_7_20231127160356.jpg,c2_p065_20231127_o07,data/data_37/pi2_09439_65_7_20231127160356.jpg,c3_p065_20231127_o07,data/data_37/pi3_09439_65_7_20231127160357.jpg,c4_p065_20231127_o07,data/data_37/pi4_09439_65_7_20231127160357.jpg
p065_20231130,65,20231130,74,4_S7,12,4,c1_p065_20231130_o04,data/data_41/pi1_10396_65_4_20231130143002.jpg,c2_p065_20231130_o04,data/data_41/pi2_10396_65_4_20231130143003.jpg,c3_p065_20231130_o04,data/data_41/pi3_10396_65_4_20231130143003.jpg,c4_p065_20231130_o04,data/data_41/pi4_10396_65_4_20231130143004.jpg
p065_20231204,65,20231204,75,4_S7,12,3,c1_p065_20231204_o03,data/data_44/pi1_11115_65_3_20231204155851.jpg,c2_p065_20231204_o03,data/data_44/pi2_11115_65_3_20231204155851.jpg,c3_p065_20231204_o03,data/data_44/pi3_11115_65_3_20231204155852.jpg,c4_p065_20231204_o03,data/data_44/pi4_11115_65_3_20231204155852.jpg
p065_20231211,65,20231211,76,4_S7,12,4,c1_p065_20231211_o04,data/data_48/pi1_12076_65_4_20231211144209.jpg,c2_p065_20231211_o04,data/data_48/pi2_12076_65_4_20231211144209.jpg,c3_p065_20231211_o04,data/data_48/pi3_12076_65_4_20231211144209.jpg,c4_p065_20231211_o04,data/data_48/pi4_12076_65_4_20231211144209.jpg
p065_20231214,65,20231214,78,4_S7,12,9,c1_p065_20231214_o09,data/data_51/pi1_12801_65_9_20231214155850.jpg,c2_p065_20231214_o09,data/data_51/pi2_12801_65_9_20231214155850.jpg,c3_p065_20231214_o09,data/data_51/pi3_12801_65_9_20231214155850.jpg,c4_p065_20231214_o09,data/data_51/pi4_12801_65_9_20231214155850.jpg
p065_20231218,65,20231218,79,4_S7,12,10,c1_p065_20231218_o10,data/data_53/pi1_13282_65_10_20231218144916.jpg,c2_p065_20231218_o10,data/data_53/pi2_13282_65_10_20231218144917.jpg,c3_p065_20231218_o10,data/data_53/pi3_13282_65_10_20231218144917.jpg,c4_p065_20231218_o10,data/data_53/pi4_13282_65_10_20231218144917.jpg
p065_20231227,65,20231227,79,4_S7,12,6,c1_p065_20231227_o06,data/data_55/pi1_13998_65_6_20231227135429.jpg,c2_p065_20231227_o06,data/data_55/pi2_13998_65_6_20231227135429.jpg,c3_p065_20231227_o06,data/data_55/pi3_13998_65_6_20231227135430.jpg,c4_p065_20231227_o06,data/data_55/pi4_13998_65_6_20231227135430.jpg
p065_20240115,65,20240115,79,4_S7,12,10,c1_p065_20240115_o10,data/data_58/pi1_14722_65_10_20240115104602.jpg,c2_p065_20240115_o10,data/data_58/pi2_14722_65_10_20240115104602.jpg,c3_p065_20240115_o10,data/data_58/pi3_14722_65_10_20240115104602.jpg,c4_p065_20240115_o10,data/data_58/pi4_14722_65_10_20240115104602.jpg
p065_20240119,65,20240119,80,5_S8,12,12,c1_p065_20240119_o12,data/data_60/pi1_15204_65_12_20240119102615.jpg,c2_p065_20240119_o12,data/data_60/pi2_15204_65_12_20240119102616.jpg,c3_p065_20240119_o12,data/data_60/pi3_15204_65_12_20240119102617.jpg,c4_p065_20240119_o12,data/data_60/pi4_15204_65_12_20240119102616.jpg
p065_20240126,65,20240126,88,5_S8,12,8,c1_p065_20240126_o08,data/data_62/pi1_15680_65_8_20240126134852.jpg,c2_p065_20240126_o08,data/data_62/pi2_15680_65_8_20240126134852.jpg,c3_p065_20240126_o08,data/data_62/pi3_15680_65_8_20240126134853.jpg,c4_p065_20240126_o08,data/data_62/pi4_15680_65_8_20240126134852.jpg
p066_20231006,66,20231006,13,0_S1,12,4,c1_p066_20231006_o04,data/data_9/pi1_02488_66_4_20231006114010.jpg,c2_p066_20231006_o04,data/data_9/pi2_02488_66_4_20231006113958.jpg,c3_p066_20231006_o04,data/data_9/pi3_02488_66_4_20231006113943.jpg,c4_p066_20231006_o04,data/data_9/pi4_02488_66_4_20231006113924.jpg
p066_20231011,66,20231011,13,0_S1,12,7,c1_p066_20231011_o07,data/data_11/pi1_02971_66_7_20231011081619.jpg,c2_p066_20231011_o07,data/data_11/pi2_02971_66_7_20231011081638.jpg,c3_p066_20231011_o07,data/data_11/pi3_02971_66_7_20231011081657.jpg,c4_p066_20231011_o07,data/data_11/pi4_02971_66_7_20231011081711.jpg
p066_20231017,66,20231017,13,0_S1,12,7,c1_p066_20231017_o07,data/data_14/pi1_03691_66_7_20231017152711.jpg,c2_p066_20231017_o07,data/data_14/pi2_03691_66_7_20231017152711.jpg,c3_p066_20231017_o07,data/data_14/pi3_03691_66_7_20231017152712.jpg,c4_p066_20231017_o07,data/data_14/pi4_03691_66_7_20231017152711.jpg
p066_20231019,66,20231019,13,0_S1,12,5,c1_p066_20231019_o05,data/data_16/pi1_04169_66_5_20231019141628.jpg,c2_p066_20231019_o05,data/data_16/pi2_04169_66_5_20231019141628.jpg,c3_p066_20231019_o05,data/data_16/pi3_04169_66_5_20231019141628.jpg,c4_p066_20231019_o05,data/data_16/pi4_04169_66_5_20231019141628.jpg
p066_20231023,66,20231023,13,0_S1,12,7,c1_p066_20231023_o07,data/data_19/pi1_04891_66_7_20231023132006.jpg,c2_p066_20231023_o07,data/data_19/pi2_04891_66_7_20231023132006.jpg,c3_p066_20231023_o07,data/data_19/pi3_04891_66_7_20231023132007.jpg,c4_p066_20231023_o07,data/data_19/pi4_04891_66_7_20231023132007.jpg
p066_20231027,66,20231027,14,0_S1,12,12,c1_p066_20231027_o12,data/data_22/pi1_05616_66_12_20231027141217.jpg,c2_p066_20231027_o12,data/data_22/pi2_05616_66_12_20231027141217.jpg,c3_p066_20231027_o12,data/data_22/pi3_05616_66_12_20231027141217.jpg,c4_p066_20231027_o12,data/data_22/pi4_05616_66_12_20231027141217.jpg
p066_20231101,66,20231101,53,2_S5,12,5,c1_p066_20231101_o05,data/data_25/pi1_06329_66_5_20231101113426.jpg,c2_p066_20231101_o05,data/data_25/pi2_06329_66_5_20231101113426.jpg,c3_p066_20231101_o05,data/data_25/pi3_06329_66_5_20231101113426.jpg,c4_p066_20231101_o05,data/data_25/pi4_06329_66_5_20231101113426.jpg
p066_20231106,66,20231106,60,3_S6,12,3,c1_p066_20231106_o03,data/data_28/pi1_07047_66_3_20231106152658.jpg,c2_p066_20231106_o03,data/data_28/pi2_07047_66_3_20231106152658.jpg,c3_p066_20231106_o03,data/data_28/pi3_07047_66_3_20231106152658.jpg,c4_p066_20231106_o03,data/data_28/pi4_07047_66_3_20231106152659.jpg
p066_20231109,66,20231109,65,3_S6,12,11,c1_p066_20231109_o11,data/data_31/pi1_07775_66_11_20231109140631.jpg,c2_p066_20231109_o11,data/data_31/pi2_07775_66_11_20231109140630.jpg,c3_p066_20231109_o11,data/data_31/pi3_07775_66_11_20231109140631.jpg,c4_p066_20231109_o11,data/data_31/pi4_07775_66_11_20231109140631.jpg
p066_20231120,66,20231120,67,3_S6,12,2,c1_p066_20231120_o02,data/data_33/pi1_08486_66_2_20231120153144.jpg,c2_p066_20231120_o02,data/data_33/pi2_08486_66_2_20231120153144.jpg,c3_p066_20231120_o02,data/data_33/pi3_08486_66_2_20231120153145.jpg,c4_p066_20231120_o02,data/data_33/pi4_08486_66_2_20231120153144.jpg
p066_20231127,66,20231127,70,4_S7,12,8,c1_p066_20231127_o08,data/data_37/pi1_09452_66_8_20231127160526.jpg,c2_p066_20231127_o08,data/data_37/pi2_09452_66_8_20231127160527.jpg,c3_p066_20231127_o08,data/data_37/pi3_09452_66_8_20231127160527.jpg,c4_p066_20231127_o08,data/data_37/pi4_09452_66_8_20231127160528.jpg
p066_20231130,66,20231130,71,4_S7,12,8,c1_p066_20231130_o08,data/data_41/pi1_10412_66_8_20231130143554.jpg,c2_p066_20231130_o08,data/data_41/pi2_10412_66_8_20231130143555.jpg,c3_p066_20231130_o08,data/data_41/pi3_10412_66_8_20231130143555.jpg,c4_p066_20231130_o08,data/data_41/pi4_10412_66_8_20231130143556.jpg
p066_20231204,66,20231204,73,4_S7,12,7,c1_p066_20231204_o07,data/data_44/pi1_11131_66_7_20231204160044.jpg,c2_p066_20231204_o07,data/data_44/pi2_11131_66_7_20231204160044.jpg,c3_p066_20231204_o07,data/data_44/pi3_11131_66_7_20231204160045.jpg,c4_p066_20231204_o07,data/data_44/pi4_11131_66_7_20231204160045.jpg
p066_20231211,66,20231211,75,4_S7,12,1,c1_p066_20231211_o01,data/data_48/pi1_12085_66_1_20231211144336.jpg,c2_p066_20231211_o01,data/data_48/pi2_12085_66_1_20231211144336.jpg,c3_p066_20231211_o01,data/data_48/pi3_12085_66_1_20231211144337.jpg,c4_p066_20231211_o01,data/data_48/pi4_12085_66_1_20231211144337.jpg
p066_20231214,66,20231214,78,4_S7,12,1,c1_p066_20231214_o01,data/data_51/pi1_12805_66_1_20231214155936.jpg,c2_p066_20231214_o01,data/data_51/pi2_12805_66_1_20231214155937.jpg,c3_p066_20231214_o01,data/data_51/pi3_12805_66_1_20231214155937.jpg,c4_p066_20231214_o01,data/data_51/pi4_12805_66_1_20231214155937.jpg
p066_20231218,66,20231218,79,4_S7,12,11,c1_p066_20231218_o11,data/data_53/pi1_13295_66_11_20231218145042.jpg,c2_p066_20231218_o11,data/data_53/pi2_13295_66_11_20231218145042.jpg,c3_p066_20231218_o11,data/data_53/pi3_13295_66_11_20231218145042.jpg,c4_p066_20231218_o11,data/data_53/pi4_13295_66_11_20231218145043.jpg
p066_20231227,66,20231227,80,5_S8,12,10,c1_p066_20231227_o10,data/data_56/pi1_14014_66_10_20231227135618.jpg,c2_p066_20231227_o10,data/data_56/pi2_14014_66_10_20231227135619.jpg,c3_p066_20231227_o10,data/data_56/pi3_14014_66_10_20231227135619.jpg,c4_p066_20231227_o10,data/data_56/pi4_14014_66_10_20231227135619.jpg
p066_20240115,66,20240115,82,5_S8,12,4,c1_p066_20240115_o04,data/data_58/pi1_14728_66_4_20240115104828.jpg,c2_p066_20240115_o04,data/data_58/pi2_14728_66_4_20240115104828.jpg,c3_p066_20240115_o04,data/data_58/pi3_14728_66_4_20240115104828.jpg,c4_p066_20240115_o04,data/data_58/pi4_14728_66_4_20240115104828.jpg
p066_20240119,66,20240119,82,5_S8,12,5,c1_p066_20240119_o05,data/data_60/pi1_15209_66_5_20240119102734.jpg,c2_p066_20240119_o05,data/data_60/pi2_15209_66_5_20240119102734.jpg,c3_p066_20240119_o05,data/data_60/pi3_15209_66_5_20240119102735.jpg,c4_p066_20240119_o05,data/data_60/pi4_15209_66_5_20240119102734.jpg
p066_20240126,66,20240126,84,5_S8,12,7,c1_p066_20240126_o07,data/data_62/pi1_15691_66_7_20240126135308.jpg,c2_p066_20240126_o07,data/data_62/pi2_15691_66_7_20240126135308.jpg,c3_p066_20240126_o07,data/data_62/pi3_15691_66_7_20240126135309.jpg,c4_p066_20240126_o07,data/data_62/pi4_15691_66_7_20240126135309.jpg
p067_20231006,67,20231006,13,0_S1,12,9,c1_p067_20231006_o09,data/data_10/pi1_02505_67_9_20231006114010.jpg,c2_p067_20231006_o09,data/data_10/pi2_02505_67_9_20231006113958.jpg,c3_p067_20231006_o09,data/data_10/pi3_02505_67_9_20231006113943.jpg,c4_p067_20231006_o09,data/data_10/pi4_02505_67_9_20231006113924.jpg
p067_20231011,67,20231011,13,0_S1,12,4,c1_p067_20231011_o04,data/data_11/pi1_02980_67_4_20231011081619.jpg,c2_p067_20231011_o04,data/data_11/pi2_02980_67_4_20231011081638.jpg,c3_p067_20231011_o04,data/data_11/pi3_02980_67_4_20231011081657.jpg,c4_p067_20231011_o04,data/data_11/pi4_02980_67_4_20231011081711.jpg
p067_20231017,67,20231017,13,0_S1,12,6,c1_p067_20231017_o06,data/data_14/pi1_03702_67_6_20231017152849.jpg,c2_p067_20231017_o06,data/data_14/pi2_03702_67_6_20231017152849.jpg,c3_p067_20231017_o06,data/data_14/pi3_03702_67_6_20231017152850.jpg,c4_p067_20231017_o06,data/data_14/pi4_03702_67_6_20231017152849.jpg
p067_20231019,67,20231019,14,0_S1,12,8,c1_p067_20231019_o08,data/data_16/pi1_04184_67_8_20231019141825.jpg,c2_p067_20231019_o08,data/data_16/pi2_04184_67_8_20231019141825.jpg,c3_p067_20231019_o08,data/data_16/pi3_04184_67_8_20231019141826.jpg,c4_p067_20231019_o08,data/data_16/pi4_04184_67_8_20231019141825.jpg
p067_20231023,67,20231023,14,0_S1,12,8,c1_p067_20231023_o08,data/data_19/pi1_04904_67_8_20231023132150.jpg,c2_p067_20231023_o08,data/data_19/pi2_04904_67_8_20231023132150.jpg,c3_p067_20231023_o08,data/data_19/pi3_04904_67_8_20231023132151.jpg,c4_p067_20231023_o08,data/data_19/pi4_04904_67_8_20231023132150.jpg
p067_20231027,67,20231027,54,2_S5,12,9,c1_p067_20231027_o09,data/data_22/pi1_05625_67_9_20231027141336.jpg,c2_p067_20231027_o09,data/data_22/pi2_05625_67_9_20231027141336.jpg,c3_p067_20231027_o09,data/data_22/pi3_05625_67_9_20231027141336.jpg,c4_p067_20231027_o09,data/data_22/pi4_05625_67_9_20231027141336.jpg
p067_20231101,67,20231101,60,3_S6,12,12,c1_p067_20231101_o12,data/data_25/pi1_06348_67_12_20231101114407.jpg,c2_p067_20231101_o12,data/data_25/pi2_06348_67_12_20231101114407.jpg,c3_p067_20231101_o12,data/data_25/pi3_06348_67_12_20231101114407.jpg,c4_p067_20231101_o12,data/data_25/pi4_06348_67_12_20231101114407.jpg
p067_20231106,67,20231106,63,3_S6,12,1,c1_p067_20231106_o01,data/data_28/pi1_07057_67_1_20231106152849.jpg,c2_p067_20231106_o01,data/data_28/pi2_07057_67_1_20231106152850.jpg,c3_p067_20231106_o01,data/data_28/pi3_07057_67_1_20231106152850.jpg,c4_p067_20231106_o01,data/data_28/pi4_07057_67_1_20231106152851.jpg
p067_20231109,67,20231109,69,3_S6,12,12,c1_p067_20231109_o12,data/data_31/pi1_07788_67_12_20231109140856.jpg,c2_p067_20231109_o12,data/data_31/pi2_07788_67_12_20231109140855.jpg,c3_p067_20231109_o12,data/data_31/pi3_07788_67_12_20231109140857.jpg,c4_p067_20231109_o12,data/data_31/pi4_07788_67_12_20231109140857.jpg
p067_20231120,67,20231120,70,4_S7,12,9,c1_p067_20231120_o09,data/data_34/pi1_08505_67_9_20231120153359.jpg,c2_p067_20231120_o09,data/data_34/pi2_08505_67_9_20231120153400.jpg,c3_p067_20231120_o09,data/data_34/pi3_08505_67_9_20231120153400.jpg,c4_p067_20231120_o09,data/data_34/pi4_08505_67_9_20231120153400.jpg
p067_20231127,67,20231127,71,4_S7,12,11,c1_p067_20231127_o11,data/data_37/pi1_09467_67_11_20231127160711.jpg,c2_p067_20231127_o11,data/data_37/pi2_09467_67_11_20231127160712.jpg,c3_p067_20231127_o11,data/data_37/pi3_09467_67_11_20231127160712.jpg,c4_p067_20231127_o11,data/data_37/pi4_09467_67_11_20231127160712.jpg
p067_20231130,67,20231130,72,4_S7,12,7,c1_p067_20231130_o07,data/data_41/pi1_10423_67_7_20231130143932.jpg,c2_p067_20231130_o07,data/data_41/pi2_10423_67_7_20231130143932.jpg,c3_p067_20231130_o07,data/data_41/pi3_10423_67_7_20231130143932.jpg,c4_p067_20231130_o07,data/data_41/pi4_10423_67_7_20231130143933.jpg
p067_20231204,67,20231204,75,4_S7,12,4,c1_p067_20231204_o04,data/data_44/pi1_11140_67_4_20231204160142.jpg,c2_p067_20231204_o04,data/data_44/pi2_11140_67_4_20231204160142.jpg,c3_p067_20231204_o04,data/data_44/pi3_11140_67_4_20231204160143.jpg,c4_p067_20231204_o04,data/data_44/pi4_11140_67_4_20231204160143.jpg
p067_20231211,67,20231211,76,4_S7,12,7,c1_p067_20231211_o07,data/data_48/pi1_12103_67_7_20231211144551.jpg,c2_p067_20231211_o07,data/data_48/pi2_12103_67_7_20231211144550.jpg,c3_p067_20231211_o07,data/data_48/pi3_12103_67_7_20231211144551.jpg,c4_p067_20231211_o07,data/data_48/pi4_12103_67_7_20231211144551.jpg
p067_20231214,67,20231214,77,4_S7,12,8,c1_p067_20231214_o08,data/data_51/pi1_12824_67_8_20231214160208.jpg,c2_p067_20231214_o08,data/data_51/pi2_12824_67_8_20231214160208.jpg,c3_p067_20231214_o08,data/data_51/pi3_12824_67_8_20231214160208.jpg,c4_p067_20231214_o08,data/data_51/pi4_12824_67_8_20231214160208.jpg
p067_20231218,67,20231218,78,4_S7,12,3,c1_p067_20231218_o03,data/data_53/pi1_13299_67_3_20231218145121.jpg,c2_p067_20231218_o03,data/data_53/pi2_13299_67_3_20231218145121.jpg,c3_p067_20231218_o03,data/data_53/pi3_13299_67_3_20231218145121.jpg,c4_p067_20231218_o03,data/data_53/pi4_13299_67_3_20231218145122.jpg
p067_20231227,67,20231227,79,4_S7,12,9,c1_p067_20231227_o09,data/data_56/pi1_14025_67_9_20231227135737.jpg,c2_p067_20231227_o09,data/data_56/pi2_14025_67_9_20231227135737.jpg,c3_p067_20231227_o09,data/data_56/pi3_14025_67_9_20231227135738.jpg,c4_p067_20231227_o09,data/data_56/pi4_14025_67_9_20231227135738.jpg
p067_20240115,67,20240115,79,4_S7,12,7,c1_p067_20240115_o07,data/data_58/pi1_14743_67_7_20240115105057.jpg,c2_p067_20240115_o07,data/data_58/pi2_14743_67_7_20240115105057.jpg,c3_p067_20240115_o07,data/data_58/pi3_14743_67_7_20240115105057.jpg,c4_p067_20240115_o07,data/data_58/pi4_14743_67_7_20240115105057.jpg
p067_20240119,67,20240119,82,5_S8,12,7,c1_p067_20240119_o07,data/data_60/pi1_15223_67_7_20240119103310.jpg,c2_p067_20240119_o07,data/data_60/pi2_15223_67_7_20240119103310.jpg,c3_p067_20240119_o07,data/data_60/pi3_15223_67_7_20240119103311.jpg,c4_p067_20240119_o07,data/data_60/pi4_15223_67_7_20240119103310.jpg
p067_20240126,67,20240126,86,5_S8,12,4,c1_p067_20240126_o04,data/data_62/pi1_15700_67_4_20240126135438.jpg,c2_p067_20240126_o04,data/data_62/pi2_15700_67_4_20240126135439.jpg,c3_p067_20240126_o04,data/data_62/pi3_15700_67_4_20240126135440.jpg,c4_p067_20240126_o04,data/data_62/pi4_15700_67_4_20240126135439.jpg
p068_20231006,68,20231006,13,0_S1,12,1,c1_p068_20231006_o01,data/data_10/pi1_02509_68_1_20231006114010.jpg,c2_p068_20231006_o01,data/data_10/pi2_02509_68_1_20231006113958.jpg,c3_p068_20231006_o01,data/data_10/pi3_02509_68_1_20231006113943.jpg,c4_p068_20231006_o01,data/data_10/pi4_02509_68_1_20231006113924.jpg
p068_20231011,68,20231011,13,0_S1,12,11,c1_p068_20231011_o11,data/data_11/pi1_02999_68_11_20231011081619.jpg,c2_p068_20231011_o11,data/data_11/pi2_02999_68_11_20231011081638.jpg,c3_p068_20231011_o11,data/data_11/pi3_02999_68_11_20231011081657.jpg,c4_p068_20231011_o11,data/data_11/pi4_02999_68_11_20231011081711.jpg
p068_20231017,68,20231017,13,0_S1,12,11,c1_p068_20231017_o11,data/data_14/pi1_03719_68_11_20231017153101.jpg,c2_p068_20231017_o11,data/data_14/pi2_03719_68_11_20231017153101.jpg,c3_p068_20231017_o11,data/data_14/pi3_03719_68_11_20231017153102.jpg,c4_p068_20231017_o11,data/data_14/pi4_03719_68_11_20231017153101.jpg
p068_20231019,68,20231019,14,0_S1,12,7,c1_p068_20231019_o07,data/data_16/pi1_04195_68_7_20231019142008.jpg,c2_p068_20231019_o07,data/data_16/pi2_04195_68_7_20231019142007.jpg,c3_p068_20231019_o07,data/data_16/pi3_04195_68_7_20231019142008.jpg,c4_p068_20231019_o07,data/data_16/pi4_04195_68_7_20231019142007.jpg
p068_20231023,68,20231023,14,0_S1,12,6,c1_p068_20231023_o06,data/data_19/pi1_04914_68_6_20231023132318.jpg,c2_p068_20231023_o06,data/data_19/pi2_04914_68_6_20231023132319.jpg,c3_p068_20231023_o06,data/data_19/pi3_04914_68_6_20231023132319.jpg,c4_p068_20231023_o06,data/data_19/pi4_04914_68_6_20231023132319.jpg
p068_20231027,68,20231027,52,2_S5,12,1,c1_p068_20231027_o01,data/data_22/pi1_05629_68_1_20231027141435.jpg,c2_p068_20231027_o01,data/data_22/pi2_05629_68_1_20231027141435.jpg,c3_p068_20231027_o01,data/data_22/pi3_05629_68_1_20231027141436.jpg,c4_p068_20231027_o01,data/data_22/pi4_05629_68_1_20231027141436.jpg
p068_20231101,68,20231101,52,2_S5,12,4,c1_p068_20231101_o04,data/data_25/pi1_06352_68_4_20231101114521.jpg,c2_p068_20231101_o04,data/data_25/pi2_06352_68_4_20231101114521.jpg,c3_p068_20231101_o04,data/data_25/pi3_06352_68_4_20231101114521.jpg,c4_p068_20231101_o04,data/data_25/pi4_06352_68_4_20231101114521.jpg
p068_20231106,68,20231106,64,3_S6,12,10,c1_p068_20231106_o10,data/data_28/pi1_07078_68_10_20231106153121.jpg,c2_p068_20231106_o10,data/data_28/pi2_07078_68_10_20231106153121.jpg,c3_p068_20231106_o10,data/data_28/pi3_07078_68_10_20231106153121.jpg,c4_p068_20231106_o10,data/data_28/pi4_07078_68_10_20231106153122.jpg
p068_20231109,68,20231109,65,3_S6,12,5,c1_p068_20231109_o05,data/data_31/pi1_07793_68_5_20231109141049.jpg,c2_p068_20231109_o05,data/data_31/pi2_07793_68_5_20231109141048.jpg,c3_p068_20231109_o05,data/data_31/pi3_07793_68_5_20231109141049.jpg,c4_p068_20231109_o05,data/data_31/pi4_07793_68_5_20231109141049.jpg
p068_20231120,68,20231120,67,3_S6,12,2,c1_p068_20231120_o02,data/data_34/pi1_08510_68_2_20231120153520.jpg,c2_p068_20231120_o02,data/data_34/pi2_08510_68_2_20231120153521.jpg,c3_p068_20231120_o02,data/data_34/pi3_08510_68_2_20231120153522.jpg,c4_p068_20231120_o02,data/data_34/pi4_08510_68_2_20231120153521.jpg
p068_20231127,68,20231127,68,3_S6,12,8,c1_p068_20231127_o08,data/data_37/pi1_09476_68_8_20231127160846.jpg,c2_p068_20231127_o08,data/data_37/pi2_09476_68_8_20231127160846.jpg,c3_p068_20231127_o08,data/data_37/pi3_09476_68_8_20231127160847.jpg,c4_p068_20231127_o08,data/data_37/pi4_09476_68_8_20231127160847.jpg
p068_20231130,68,20231130,69,3_S6,12,9,c1_p068_20231130_o09,data/data_41/pi1_10437_68_9_20231130144503.jpg,c2_p068_20231130_o09,data/data_41/pi2_10437_68_9_20231130144503.jpg,c3_p068_20231130_o09,data/data_41/pi3_10437_68_9_20231130144503.jpg,c4_p068_20231130_o09,data/data_41/pi4_10437_68_9_20231130144504.jpg
