image_id,relpath,camera,session,plant,date,pose,bbch,cls
c1_p061_20231106_o12,data/data_27/pi1_06996_61_12_20231106151749.jpg,1,p061_20231106,61,20231106,12,63,3_S6
c2_p061_20231106_o12,data/data_27/pi2_06996_61_12_20231106151749.jpg,2,p061_20231106,61,20231106,12,63,3_S6
c3_p061_20231106_o12,data/data_27/pi3_06996_61_12_20231106151750.jpg,3,p061_20231106,61,20231106,12,63,3_S6
c4_p061_20231106_o12,data/data_27/pi4_06996_61_12_20231106151750.jpg,4,p061_20231106,61,20231106,12,63,3_S6
c1_p061_20231109_o08,data/data_30/pi1_07712_61_8_20231109135537.jpg,1,p061_20231109,61,20231109,8,63,3_S6
c2_p061_20231109_o08,data/data_30/pi2_07712_61_8_20231109135536.jpg,2,p061_20231109,61,20231109,8,63,3_S6
c3_p061_20231109_o08,data/data_30/pi3_07712_61_8_20231109135538.jpg,3,p061_20231109,61,20231109,8,63,3_S6
c4_p061_20231109_o08,data/data_30/pi4_07712_61_8_20231109135537.jpg,4,p061_20231109,61,20231109,8,63,3_S6
c1_p061_20231120_o01,data/data_33/pi1_08425_61_1_20231120152130.jpg,1,p061_20231120,61,20231120,1,71,4_S7
c2_p061_20231120_o01,data/data_33/pi2_08425_61_1_20231120152131.jpg,2,p061_20231120,61,20231120,1,71,4_S7
c3_p061_20231120_o01,data/data_33/pi3_08425_61_1_20231120152131.jpg,3,p061_20231120,61,20231120,1,71,4_S7
c4_p061_20231120_o01,data/data_33/pi4_08425_61_1_20231120152131.jpg,4,p061_20231120,61,20231120,1,71,4_S7
c1_p061_20231127_o09,data/data_37/pi1_09393_61_9_20231127154921.jpg,1,p061_20231127,61,20231127,9,72,4_S7
c2_p061_20231127_o09,data/data_37/pi2_09393_61_9_20231127154922.jpg,2,p061_20231127,61,20231127,9,72,4_S7
c3_p061_20231127_o09,data/data_37/pi3_09393_61_9_20231127154922.jpg,3,p061_20231127,61,20231127,9,72,4_S7
c4_p061_20231127_o09,data/data_37/pi4_09393_61_9_20231127154922.jpg,4,p061_20231127,61,20231127,9,72,4_S7
c1_p061_20231130_o11,data/data_41/pi1_10355_61_11_20231130141222.jpg,1,p061_20231130,61,20231130,11,73,4_S7
c2_p061_20231130_o11,data/data_41/pi2_10355_61_11_20231130141223.jpg,2,p061_20231130,61,20231130,11,73,4_S7
c3_p061_20231130_o11,data/data_41/pi3_10355_61_11_20231130141223.jpg,3,p061_20231130,61,20231130,11,73,4_S7
c4_p061_20231130_o11,data/data_41/pi4_10355_61_11_20231130141224.jpg,4,p061_20231130,61,20231130,11,73,4_S7
c1_p061_20231204_o10,data/data_44/pi1_11074_61_10_20231204155312.jpg,1,p061_20231204,61,20231204,10,74,4_S7
c2_p061_20231204_o10,data/data_44/pi2_11074_61_10_20231204155312.jpg,2,p061_20231204,61,20231204,10,74,4_S7
c3_p061_20231204_o10,data/data_44/pi3_11074_61_10_20231204155313.jpg,3,p061_20231204,61,20231204,10,74,4_S7
c4_p061_20231204_o10,data/data_44/pi4_11074_61_10_20231204155313.jpg,4,p061_20231204,61,20231204,10,74,4_S7
c1_p061_20231211_o04,data/data_48/pi1_12028_61_4_20231211143503.jpg,1,p061_20231211,61,20231211,4,75,4_S7
c2_p061_20231211_o04,data/data_48/pi2_12028_61_4_20231211143503.jpg,2,p061_20231211,61,20231211,4,75,4_S7
c3_p061_20231211_o04,data/data_48/pi3_12028_61_4_20231211143504.jpg,3,p061_20231211,61,20231211,4,75,4_S7
c4_p061_20231211_o04,data/data_48/pi4_12028_61_4_20231211143504.jpg,4,p061_20231211,61,20231211,4,75,4_S7
c1_p061_20231214_o02,data/data_50/pi1_12746_61_2_20231214155031.jpg,1,p061_20231214,61,20231214,2,76,4_S7
c2_p061_20231214_o02,data/data_50/pi2_12746_61_2_20231214155031.jpg,2,p061_20231214,61,20231214,2,76,4_S7
c3_p061_20231214_o02,data/data_50/pi3_12746_61_2_20231214155032.jpg,3,p061_20231214,61,20231214,2,76,4_S7
c4_p061_20231214_o02,data/data_50/pi4_12746_61_2_20231214155032.jpg,4,p061_20231214,61,20231214,2,76,4_S7
c1_p061_20231218_o07,data/data_52/pi1_13231_61_7_20231218143927.jpg,1,p061_20231218,61,20231218,7,79,4_S7
c2_p061_20231218_o07,data/data_52/pi2_13231_61_7_20231218143927.jpg,2,p061_20231218,61,20231218,7,79,4_S7
c3_p061_20231218_o07,data/data_52/pi3_13231_61_7_20231218143927.jpg,3,p061_20231218,61,20231218,7,79,4_S7
c4_p061_20231218_o07,data/data_52/pi4_13231_61_7_20231218143928.jpg,4,p061_20231218,61,20231218,7,79,4_S7
c1_p061_20231227_o07,data/data_55/pi1_13951_61_7_20231227134709.jpg,1,p061_20231227,61,20231227,7,80,5_S8
c2_p061_20231227_o07,data/data_55/pi2_13951_61_7_20231227134709.jpg,2,p061_20231227,61,20231227,7,80,5_S8
c3_p061_20231227_o07,data/data_55/pi3_13951_61_7_20231227134710.jpg,3,p061_20231227,61,20231227,7,80,5_S8
c4_p061_20231227_o07,data/data_55/pi4_13951_61_7_20231227134710.jpg,4,p061_20231227,61,20231227,7,80,5_S8
c1_p061_20240104_o08,data/data_58/pi1_14672_61_8_20240104141519.jpg,1,p061_20240104,61,20240104,8,82,5_S8
c2_p061_20240104_o08,data/data_58/pi2_14672_61_8_20240104141519.jpg,2,p061_20240104,61,20240104,8,82,5_S8
c3_p061_20240104_o08,data/data_58/pi3_14672_61_8_20240104141519.jpg,3,p061_20240104,61,20240104,8,82,5_S8
c4_p061_20240104_o08,data/data_58/pi4_14672_61_8_20240104141520.jpg,4,p061_20240104,61,20240104,8,82,5_S8
c1_p062_20231006_o05,data/data_9/pi1_02441_62_5_20231006114010.jpg,1,p062_20231006,62,20231006,5,13,0_S1
c2_p062_20231006_o05,data/data_9/pi2_02441_62_5_20231006113958.jpg,2,p062_20231006,62,20231006,5,13,0_S1
c3_p062_20231006_o05,data/data_9/pi3_02441_62_5_20231006113943.jpg,3,p062_20231006,62,20231006,5,13,0_S1
c4_p062_20231006_o05,data/data_9/pi4_02441_62_5_20231006113924.jpg,4,p062_20231006,62,20231006,5,13,0_S1
c1_p062_20231011_o05,data/data_11/pi1_02921_62_5_20231011081619.jpg,1,p062_20231011,62,20231011,5,13,0_S1
c2_p062_20231011_o05,data/data_11/pi2_02921_62_5_20231011081638.jpg,2,p062_20231011,62,20231011,5,13,0_S1
c3_p062_20231011_o05,data/data_11/pi3_02921_62_5_20231011081657.jpg,3,p062_20231011,62,20231011,5,13,0_S1
c4_p062_20231011_o05,data/data_11/pi4_02921_62_5_20231011081711.jpg,4,p062_20231011,62,20231011,5,13,0_S1
c1_p062_20231017_o08,data/data_14/pi1_03644_62_8_20231017152051.jpg,1,p062_20231017,62,20231017,8,13,0_S1
c2_p062_20231017_o08,data/data_14/pi2_03644_62_8_20231017152051.jpg,2,p062_20231017,62,20231017,8,13,0_S1
c3_p062_20231017_o08,data/data_14/pi3_03644_62_8_20231017152051.jpg,3,p062_20231017,62,20231017,8,13,0_S1
c4_p062_20231017_o08,data/data_14/pi4_03644_62_8_20231017152051.jpg,4,p062_20231017,62,20231017,8,13,0_S1
c1_p062_20231019_o01,data/data_16/pi1_04117_62_1_20231019140957.jpg,1,p062_20231019,62,20231019,1,14,0_S1
c2_p062_20231019_o01,data/data_16/pi2_04117_62_1_20231019140957.jpg,2,p062_20231019,62,20231019,1,14,0_S1
c3_p062_20231019_o01,data/data_16/pi3_04117_62_1_20231019140957.jpg,3,p062_20231019,62,20231019,1,14,0_S1
c4_p062_20231019_o01,data/data_16/pi4_04117_62_1_20231019140957.jpg,4,p062_20231019,62,20231019,1,14,0_S1
c1_p062_20231023_o07,data/data_19/pi1_04843_62_7_20231023131329.jpg,1,p062_20231023,62,20231023,7,14,0_S1
c2_p062_20231023_o07,data/data_19/pi2_04843_62_7_20231023131329.jpg,2,p062_20231023,62,20231023,7,14,0_S1
c3_p062_20231023_o07,data/data_19/pi3_04843_62_7_20231023131330.jpg,3,p062_20231023,62,20231023,7,14,0_S1
c4_p062_20231023_o07,data/data_19/pi4_04843_62_7_20231023131330.jpg,4,p062_20231023,62,20231023,7,14,0_S1
c1_p062_20231027_o07,data/data_22/pi1_05563_62_7_20231027135923.jpg,1,p062_20231027,62,20231027,7,14,0_S1
c2_p062_20231027_o07,data/data_22/pi2_05563_62_7_20231027135924.jpg,2,p062_20231027,62,20231027,7,14,0_S1
c3_p062_20231027_o07,data/data_22/pi3_05563_62_7_20231027135924.jpg,3,p062_20231027,62,20231027,7,14,0_S1
c4_p062_20231027_o07,data/data_22/pi4_05563_62_7_20231027135924.jpg,4,p062_20231027,62,20231027,7,14,0_S1
c1_p062_20231101_o04,data/data_25/pi1_06280_62_4_20231101112011.jpg,1,p062_20231101,62,20231101,4,51,2_S5
c2_p062_20231101_o04,data/data_25/pi2_06280_62_4_20231101112011.jpg,2,p062_20231101,62,20231101,4,51,2_S5
c3_p062_20231101_o04,data/data_25/pi3_06280_62_4_20231101112011.jpg,3,p062_20231101,62,20231101,4,51,2_S5
c4_p062_20231101_o04,data/data_25/pi4_06280_62_4_20231101112011.jpg,4,p062_20231101,62,20231101,4,51,2_S5
c1_p062_20231106_o01,data/data_27/pi1_06997_62_1_20231106151924.jpg,1,p062_20231106,62,20231106,1,53,2_S5
c2_p062_20231106_o01,data/data_27/pi2_06997_62_1_20231106151924.jpg,2,p062_20231106,62,20231106,1,53,2_S5
c3_p062_20231106_o01,data/data_27/pi3_06997_62_1_20231106151924.jpg,3,p062_20231106,62,20231106,1,53,2_S5
c4_p062_20231106_o01,data/data_27/pi4_06997_62_1_20231106151925.jpg,4,p062_20231106,62,20231106,1,53,2_S5
c1_p062_20231109_o06,data/data_30/pi1_07722_62_6_20231109135758.jpg,1,p062_20231109,62,20231109,6,60,3_S6
c2_p062_20231109_o06,data/data_30/pi2_07722_62_6_20231109135757.jpg,2,p062_20231109,62,20231109,6,60,3_S6
c3_p062_20231109_o06,data/data_30/pi3_07722_62_6_20231109135759.jpg,3,p062_20231109,62,20231109,6,60,3_S6
c4_p062_20231109_o06,data/data_30/pi4_07722_62_6_20231109135758.jpg,4,p062_20231109,62,20231109,6,60,3_S6
c1_p062_20231120_o05,data/data_33/pi1_08441_62_5_20231120152415.jpg,1,p062_20231120,62,20231120,5,70,4_S7
c2_p062_20231120_o05,data/data_33/pi2_08441_62_5_20231120152415.jpg,2,p062_20231120,62,20231120,5,70,4_S7
c3_p062_20231120_o05,data/data_33/pi3_08441_62_5_20231120152416.jpg,3,p062_20231120,62,20231120,5,70,4_S7
c4_p062_20231120_o05,data/data_33/pi4_08441_62_5_20231120152415.jpg,4,p062_20231120,62,20231120,5,70,4_S7
c1_p062_20231127_o06,data/data_37/pi1_09402_62_6_20231127155123.jpg,1,p062_20231127,62,20231127,6,72,4_S7
c2_p062_20231127_o06,data/data_37/pi2_09402_62_6_20231127155123.jpg,2,p062_20231127,62,20231127,6,72,4_S7
c3_p062_20231127_o06,data/data_37/pi3_09402_62_6_20231127155124.jpg,3,p062_20231127,62,20231127,6,72,4_S7
c4_p062_20231127_o06,data/data_37/pi4_09402_62_6_20231127155124.jpg,4,p062_20231127,62,20231127,6,72,4_S7
c1_p062_20231130_o08,data/data_41/pi1_10364_62_8_20231130141707.jpg,1,p062_20231130,62,20231130,8,73,4_S7
c2_p062_20231130_o08,data/data_41/pi2_10364_62_8_20231130141708.jpg,2,p062_20231130,62,20231130,8,73,4_S7
c3_p062_20231130_o08,data/data_41/pi3_10364_62_8_20231130141707.jpg,3,p062_20231130,62,20231130,8,73,4_S7
c4_p062_20231130_o08,data/data_41/pi4_10364_62_8_20231130141708.jpg,4,p062_20231130,62,20231130,8,73,4_S7
c1_p062_20231204_o08,data/data_44/pi1_11084_62_8_20231204155454.jpg,1,p062_20231204,62,20231204,8,75,4_S7
c2_p062_20231204_o08,data/data_44/pi2_11084_62_8_20231204155454.jpg,2,p062_20231204,62,20231204,8,75,4_S7
c3_p062_20231204_o08,data/data_44/pi3_11084_62_8_20231204155455.jpg,3,p062_20231204,62,20231204,8,75,4_S7
c4_p062_20231204_o08,data/data_44/pi4_11084_62_8_20231204155455.jpg,4,p062_20231204,62,20231204,8,75,4_S7
c1_p062_20231211_o06,data/data_48/pi1_12042_62_6_20231211143726.jpg,1,p062_20231211,62,20231211,6,77,4_S7
c2_p062_20231211_o06,data/data_48/pi2_12042_62_6_20231211143725.jpg,2,p062_20231211,62,20231211,6,77,4_S7
c3_p062_20231211_o06,data/data_48/pi3_12042_62_6_20231211143726.jpg,3,p062_20231211,62,20231211,6,77,4_S7
c4_p062_20231211_o06,data/data_48/pi4_12042_62_6_20231211143726.jpg,4,p062_20231211,62,20231211,6,77,4_S7
c1_p062_20231214_o08,data/data_51/pi1_12764_62_8_20231214155346.jpg,1,p062_20231214,62,20231214,8,78,4_S7
c2_p062_20231214_o08,data/data_51/pi2_12764_62_8_20231214155346.jpg,2,p062_20231214,62,20231214,8,78,4_S7
c3_p062_20231214_o08,data/data_51/pi3_12764_62_8_20231214155347.jpg,3,p062_20231214,62,20231214,8,78,4_S7
c4_p062_20231214_o08,data/data_51/pi4_12764_62_8_20231214155347.jpg,4,p062_20231214,62,20231214,8,78,4_S7
c1_p062_20231218_o11,data/data_52/pi1_13247_62_11_20231218144512.jpg,1,p062_20231218,62,20231218,11,79,4_S7
c2_p062_20231218_o11,data/data_52/pi2_13247_62_11_20231218144513.jpg,2,p062_20231218,62,20231218,11,79,4_S7
c3_p062_20231218_o11,data/data_52/pi3_13247_62_11_20231218144513.jpg,3,p062_20231218,62,20231218,11,79,4_S7
c4_p062_20231218_o11,data/data_52/pi4_13247_62_11_20231218144513.jpg,4,p062_20231218,62,20231218,11,79,4_S7
c1_p062_20231227_o04,data/data_55/pi1_13960_62_4_20231227134921.jpg,1,p062_20231227,62,20231227,4,79,4_S7
c2_p062_20231227_o04,data/data_55/pi2_13960_62_4_20231227134922.jpg,2,p062_20231227,62,20231227,4,79,4_S7
c3_p062_20231227_o04,data/data_55/pi3_13960_62_4_20231227134922.jpg,3,p062_20231227,62,20231227,4,79,4_S7
c4_p062_20231227_o04,data/data_55/pi4_13960_62_4_20231227134922.jpg,4,p062_20231227,62,20231227,4,79,4_S7
c1_p062_20240115_o04,data/data_58/pi1_14680_62_4_20240115103551.jpg,1,p062_20240115,62,20240115,4,82,5_S8
c2_p062_20240115_o04,data/data_58/pi2_14680_62_4_20240115103551.jpg,2,p062_20240115,62,20240115,4,82,5_S8
c3_p062_20240115_o04,data/data_58/pi3_14680_62_4_20240115103551.jpg,3,p062_20240115,62,20240115,4,82,5_S8
c4_p062_20240115_o04,data/data_58/pi4_14680_62_4_20240115103551.jpg,4,p062_20240115,62,20240115,4,82,5_S8
c1_p062_20240119_o12,data/data_60/pi1_15168_62_12_20240119101959.jpg,1,p062_20240119,62,20240119,12,83,5_S8
c2_p062_20240119_o12,data/data_60/pi2_15168_62_12_20240119101959.jpg,2,p062_20240119,62,20240119,12,83,5_S8
c3_p062_20240119_o12,data/data_60/pi3_15168_62_12_20240119102000.jpg,3,p062_20240119,62,20240119,12,83,5_S8
c4_p062_20240119_o12,data/data_60/pi4_15168_62_12_20240119101959.jpg,4,p062_20240119,62,20240119,12,83,5_S8
c1_p062_20240126_o06,data/data_62/pi1_15642_62_6_20240126134256.jpg,1,p062_20240126,62,20240126,6,86,5_S8
c2_p062_20240126_o06,data/data_62/pi2_15642_62_6_20240126134256.jpg,2,p062_20240126,62,20240126,6,86,5_S8
c3_p062_20240126_o06,data/data_62/pi3_15642_62_6_20240126134257.jpg,3,p062_20240126,62,20240126,6,86,5_S8
c4_p062_20240126_o06,data/data_62/pi4_15642_62_6_20240126134257.jpg,4,p062_20240126,62,20240126,6,86,5_S8
c1_p063_20231006_o02,data/data_9/pi1_02450_63_2_20231006114010.jpg,1,p063_20231006,63,20231006,2,13,0_S1
c2_p063_20231006_o02,data/data_9/pi2_02450_63_2_20231006113958.jpg,2,p063_20231006,63,20231006,2,13,0_S1
c3_p063_20231006_o02,data/data_9/pi3_02450_63_2_20231006113943.jpg,3,p063_20231006,63,20231006,2,13,0_S1
c4_p063_20231006_o02,data/data_9/pi4_02450_63_2_20231006113924.jpg,4,p063_20231006,63,20231006,2,13,0_S1
c1_p063_20231011_o08,data/data_11/pi1_02936_63_8_20231011081619.jpg,1,p063_20231011,63,20231011,8,13,0_S1
c2_p063_20231011_o08,data/data_11/pi2_02936_63_8_20231011081638.jpg,2,p063_20231011,63,20231011,8,13,0_S1
c3_p063_20231011_o08,data/data_11/pi3_02936_63_8_20231011081657.jpg,3,p063_20231011,63,20231011,8,13,0_S1
c4_p063_20231011_o08,data/data_11/pi4_02936_63_8_20231011081711.jpg,4,p063_20231011,63,20231011,8,13,0_S1
c1_p063_20231017_o02,data/data_14/pi1_03650_63_2_20231017152140.jpg,1,p063_20231017,63,20231017,2,13,0_S1
c2_p063_20231017_o02,data/data_14/pi2_03650_63_2_20231017152140.jpg,2,p063_20231017,63,20231017,2,13,0_S1
c3_p063_20231017_o02,data/data_14/pi3_03650_63_2_20231017152141.jpg,3,p063_20231017,63,20231017,2,13,0_S1
c4_p063_20231017_o02,data/data_14/pi4_03650_63_2_20231017152140.jpg,4,p063_20231017,63,20231017,2,13,0_S1
c1_p063_20231019_o11,data/data_16/pi1_04139_63_11_20231019141225.jpg,1,p063_20231019,63,20231019,11,14,0_S1
c2_p063_20231019_o11,data/data_16/pi2_04139_63_11_20231019141224.jpg,2,p063_20231019,63,20231019,11,14,0_S1
c3_p063_20231019_o11,data/data_16/pi3_04139_63_11_20231019141225.jpg,3,p063_20231019,63,20231019,11,14,0_S1
c4_p063_20231019_o11,data/data_16/pi4_04139_63_11_20231019141225.jpg,4,p063_20231019,63,20231019,11,14,0_S1
c1_p063_20231023_o07,data/data_19/pi1_04855_63_7_20231023131509.jpg,1,p063_20231023,63,20231023,7,14,0_S1
c2_p063_20231023_o07,data/data_19/pi2_04855_63_7_20231023131510.jpg,2,p063_20231023,63,20231023,7,14,0_S1
c3_p063_20231023_o07,data/data_19/pi3_04855_63_7_20231023131510.jpg,3,p063_20231023,63,20231023,7,14,0_S1
c4_p063_20231023_o07,data/data_19/pi4_04855_63_7_20231023131510.jpg,4,p063_20231023,63,20231023,7,14,0_S1
c1_p063_20231027_o11,data/data_22/pi1_05579_63_11_20231027140509.jpg,1,p063_20231027,63,20231027,11,14,0_S1
c2_p063_20231027_o11,data/data_22/pi2_05579_63_11_20231027140510.jpg,2,p063_20231027,63,20231027,11,14,0_S1
c3_p063_20231027_o11,data/data_22/pi3_05579_63_11_20231027140510.jpg,3,p063_20231027,63,20231027,11,14,0_S1
c4_p063_20231027_o11,data/data_22/pi4_05579_63_11_20231027140510.jpg,4,p063_20231027,63,20231027,11,14,0_S1
c1_p063_20231101_o11,data/data_25/pi1_06299_63_11_20231101112241.jpg,1,p063_20231101,63,20231101,11,53,2_S5
c2_p063_20231101_o11,data/data_25/pi2_06299_63_11_20231101112241.jpg,2,p063_20231101,63,20231101,11,53,2_S5
c3_p063_20231101_o11,data/data_25/pi3_06299_63_11_20231101112241.jpg,3,p063_20231101,63,20231101,11,53,2_S5
c4_p063_20231101_o11,data/data_25/pi4_06299_63_11_20231101112241.jpg,4,p063_20231101,63,20231101,11,53,2_S5
c1_p063_20231106_o09,data/data_28/pi1_07017_63_9_20231106152231.jpg,1,p063_20231106,63,20231106,9,60,3_S6
c2_p063_20231106_o09,data/data_28/pi2_07017_63_9_20231106152231.jpg,2,p063_20231106,63,20231106,9,60,3_S6
c3_p063_20231106_o09,data/data_28/pi3_07017_63_9_20231106152232.jpg,3,p063_20231106,63,20231106,9,60,3_S6
c4_p063_20231106_o09,data/data_28/pi4_07017_63_9_20231106152232.jpg,4,p063_20231106,63,20231106,9,60,3_S6
c1_p063_20231109_o01,data/data_30/pi1_07729_63_1_20231109135913.jpg,1,p063_20231109,63,20231109,1,64,3_S6
c2_p063_20231109_o01,data/data_30/pi2_07729_63_1_20231109135912.jpg,2,p063_20231109,63,20231109,1,64,3_S6
c3_p063_20231109_o01,data/data_30/pi3_07729_63_1_20231109135913.jpg,3,p063_20231109,63,20231109,1,64,3_S6
c4_p063_20231109_o01,data/data_30/pi4_07729_63_1_20231109135913.jpg,4,p063_20231109,63,20231109,1,64,3_S6
c1_p063_20231120_o10,data/data_33/pi1_08458_63_10_20231120152615.jpg,1,p063_20231120,63,20231120,10,70,4_S7
c2_p063_20231120_o10,data/data_33/pi2_08458_63_10_20231120152615.jpg,2,p063_20231120,63,20231120,10,70,4_S7
c3_p063_20231120_o10,data/data_33/pi3_08458_63_10_20231120152616.jpg,3,p063_20231120,63,20231120,10,70,4_S7
c4_p063_20231120_o10,data/data_33/pi4_08458_63_10_20231120152615.jpg,4,p063_20231120,63,20231120,10,70,4_S7
c1_p063_20231127_o03,data/data_37/pi1_09411_63_3_20231127155406.jpg,1,p063_20231127,63,20231127,3,71,4_S7
c2_p063_20231127_o03,data/data_37/pi2_09411_63_3_20231127155407.jpg,2,p063_20231127,63,20231127,3,71,4_S7
c3_p063_20231127_o03,data/data_37/pi3_09411_63_3_20231127155407.jpg,3,p063_20231127,63,20231127,3,71,4_S7
c4_p063_20231127_o03,data/data_37/pi4_09411_63_3_20231127155408.jpg,4,p063_20231127,63,20231127,3,71,4_S7
c1_p063_20231130_o03,data/data_41/pi1_10371_63_3_20231130142058.jpg,1,p063_20231130,63,20231130,3,72,4_S7
c2_p063_20231130_o03,data/data_41/pi2_10371_63_3_20231130142058.jpg,2,p063_20231130,63,20231130,3,72,4_S7
c3_p063_20231130_o03,data/data_41/pi3_10371_63_3_20231130142058.jpg,3,p063_20231130,63,20231130,3,72,4_S7
c4_p063_20231130_o03,data/data_41/pi4_10371_63_3_20231130142059.jpg,4,p063_20231130,63,20231130,3,72,4_S7
c1_p063_20231204_o02,data/data_44/pi1_11090_63_2_20231204155544.jpg,1,p063_20231204,63,20231204,2,75,4_S7
c2_p063_20231204_o02,data/data_44/pi2_11090_63_2_20231204155544.jpg,2,p063_20231204,63,20231204,2,75,4_S7
c3_p063_20231204_o02,data/data_44/pi3_11090_63_2_20231204155545.jpg,3,p063_20231204,63,20231204,2,75,4_S7
c4_p063_20231204_o02,data/data_44/pi4_11090_63_2_20231204155545.jpg,4,p063_20231204,63,20231204,2,75,4_S7
c1_p063_20231211_o06,data/data_48/pi1_12054_63_6_20231211143926.jpg,1,p063_20231211,63,20231211,6,78,4_S7
c2_p063_20231211_o06,data/data_48/pi2_12054_63_6_20231211143926.jpg,2,p063_20231211,63,20231211,6,78,4_S7
c3_p063_20231211_o06,data/data_48/pi3_12054_63_6_20231211143927.jpg,3,p063_20231211,63,20231211,6,78,4_S7
c4_p063_20231211_o06,data/data_48/pi4_12054_63_6_20231211143927.jpg,4,p063_20231211,63,20231211,6,78,4_S7
c1_p063_20231214_o04,data/data_51/pi1_12772_63_4_20231214155456.jpg,1,p063_20231214,63,20231214,4,79,4_S7
c2_p063_20231214_o04,data/data_51/pi2_12772_63_4_20231214155456.jpg,2,p063_20231214,63,20231214,4,79,4_S7
c3_p063_20231214_o04,data/data_51/pi3_12772_63_4_20231214155457.jpg,3,p063_20231214,63,20231214,4,79,4_S7
c4_p063_20231214_o04,data/data_51/pi4_12772_63_4_20231214155457.jpg,4,p063_20231214,63,20231214,4,79,4_S7
c1_p063_20231218_o01,data/data_52/pi1_13249_63_1_20231218144542.jpg,1,p063_20231218,63,20231218,1,79,4_S7
c2_p063_20231218_o01,data/data_52/pi2_13249_63_1_20231218144543.jpg,2,p063_20231218,63,20231218,1,79,4_S7
c3_p063_20231218_o01,data/data_52/pi3_13249_63_1_20231218144543.jpg,3,p063_20231218,63,20231218,1,79,4_S7
c4_p063_20231218_o01,data/data_52/pi4_13249_63_1_20231218144543.jpg,4,p063_20231218,63,20231218,1,79,4_S7
c1_p063_20231227_o09,data/data_55/pi1_13977_63_9_20231227135127.jpg,1,p063_20231227,63,20231227,9,79,4_S7
c2_p063_20231227_o09,data/data_55/pi2_13977_63_9_20231227135128.jpg,2,p063_20231227,63,20231227,9,79,4_S7
c3_p063_20231227_o09,data/data_55/pi3_13977_63_9_20231227135128.jpg,3,p063_20231227,63,20231227,9,79,4_S7
c4_p063_20231227_o09,data/data_55/pi4_13977_63_9_20231227135128.jpg,4,p063_20231227,63,20231227,9,79,4_S7
c1_p063_20240115_o10,data/data_58/pi1_14698_63_10_20240115103857.jpg,1,p063_20240115,63,20240115,10,83,5_S8
c2_p063_20240115_o10,data/data_58/pi2_14698_63_10_20240115103857.jpg,2,p063_20240115,63,20240115,10,83,5_S8
c3_p063_20240115_o10,data/data_58/pi3_14698_63_10_20240115103857.jpg,3,p063_20240115,63,20240115,10,83,5_S8
c4_p063_20240115_o10,data/data_58/pi4_14698_63_10_20240115103857.jpg,4,p063_20240115,63,20240115,10,83,5_S8
c1_p063_20240119_o04,data/data_60/pi1_15172_63_4_20240119102113.jpg,1,p063_20240119,63,20240119,4,84,5_S8
c2_p063_20240119_o04,data/data_60/pi2_15172_63_4_20240119102113.jpg,2,p063_20240119,63,20240119,4,84,5_S8
c3_p063_20240119_o04,data/data_60/pi3_15172_63_4_20240119102114.jpg,3,p063_20240119,63,20240119,4,84,5_S8
c4_p063_20240119_o04,data/data_60/pi4_15172_63_4_20240119102114.jpg,4,p063_20240119,63,20240119,4,84,5_S8
c1_p063_20240126_o04,data/data_62/pi1_15652_63_4_20240126134438.jpg,1,p063_20240126,63,20240126,4,85,5_S8
c2_p063_20240126_o04,data/data_62/pi2_15652_63_4_20240126134438.jpg,2,p063_20240126,63,20240126,4,85,5_S8
c3_p063_20240126_o04,data/data_62/pi3_15652_63_4_20240126134439.jpg,3,p063_20240126,63,20240126,4,85,5_S8
c4_p063_20240126_o04,data/data_62/pi4_15652_63_4_20240126134438.jpg,4,p063_20240126,63,20240126,4,85,5_S8
c1_p064_20231006_o06,data/data_9/pi1_02466_64_6_20231006114010.jpg,1,p064_20231006,64,20231006,6,13,0_S1
